1.255, 1637, 1635, 0, 0
1.245, 1635, 1611, 0, 0
1.234, 1611, 1662, 0, 0
1.208, 1662, 1624, 0, 0
1.23, 1624, 1656, 0, 0
1.209, 1656, 1618, 0, 0
1.299, 1618, 1706, 0, 0
1.223, 1706, 1569, 0, 0
1.231, 1569, 1678, 0, 0
1.262, 1678, 1652, 0, 0
1.224, 1652, 1605, 0, 0
1.211, 1605, 1672, 0, 0
1.231, 1672, 1621, 0, 0
1.236, 1621, 1605, 0, 0
1.388, 1605, 1699, 0, 0
1.312, 1699, 1630, 0, 0
1.269, 1630, 1642, 0, 0
1.29, 1642, 1682, 0, 0
1.394, 1682, 1563, 0, 0
1.252, 1563, 1667, 0, 0
1.296, 1667, 1675, 0, 0
1.248, 1675, 1609, 0, 0
1.278, 1609, 1666, 0, 0
1.239, 1666, 1612, 0, 0
1.224, 1612, 1636, 0, 0
1.24, 1636, 1641, 0, 0
1.217, 1641, 1662, 0, 0
1.211, 1662, 1589, 0, 0
1.202, 1589, 1677, 0, 0
1.208, 1677, 1618, 0, 0
1.32, 1618, 1648, 0, 0
1.275, 1648, 1627, 0, 0
1.262, 1627, 1626, 0, 0
1.273, 1626, 1667, 0, 0
1.198, 1667, 1591, 0, 0
1.205, 1591, 1678, 0, 0
1.201, 1678, 1581, 0, 0
1.251, 1581, 1674, 0, 0
1.251, 1674, 1625, 0, 0
1.269, 1625, 1629, 0, 0
1.273, 1629, 1649, 0, 0
1.271, 1649, 1664, 0, 0
1.207, 1664, 1613, 0, 0
1.209, 1613, 1662, 0, 0
1.203, 1662, 1607, 0, 0
1.252, 1607, 1665, 0, 0
1.187, 1665, 1573, 0, 0
1.233, 1573, 1700, 0, 0
1.241, 1700, 1620, 0, 0
1.188, 1620, 1601, 0, 0
1.212, 1601, 1681, 0, 0
1.245, 1681, 1611, 0, 0
1.197, 1611, 1643, 0, 0
1.277, 1643, 1682, 0, 0
1.267, 1682, 1571, 0, 0
1.223, 1571, 1656, 0, 0
1.24, 1656, 1621, 0, 0
1.372, 1621, 1604, 0, 0
1.292, 1604, 1713, 0, 0
1.282, 1713, 1592, 0, 0
1.235, 1592, 1633, 0, 0
1.555, 1633, 1642, 0, 0
1.347, 1642, 1620, 0, 0
1.321, 1620, 1677, 0, 0
1.306, 1677, 1608, 0, 0
1.241, 1608, 1682, 0, 0
1.235, 1682, 1580, 0, 0
1.211, 1580, 1695, 0, 0
1.248, 1695, 1620, 0, 0
1.239, 1620, 1626, 0, 0
1.239, 1626, 1652, 0, 0
1.245, 1652, 1636, 0, 0
1.262, 1636, 1661, 0, 0
1.201, 1661, 1607, 0, 0
1.229, 1607, 1679, 0, 0
1.207, 1679, 1604, 0, 0
1.281, 1604, 1699, 0, 0
1.249, 1699, 1596, 0, 0
1.27, 1596, 1662, 0, 0
1.284, 1662, 1637, 0, 0
1.249, 1637, 1635, 0, 0
1.216, 1635, 1611, 0, 0
1.218, 1611, 1662, 0, 0
1.33, 1662, 1624, 0, 0
1.282, 1624, 1656, 0, 0
1.275, 1656, 1618, 0, 0
1.291, 1618, 1706, 0, 0
1.239, 1706, 1569, 0, 0
1.559, 1569, 1678, 0, 0
1.42, 1678, 1652, 0, 0
1.516, 1652, 1605, 0, 0
1.403, 1605, 1672, 0, 0
1.318, 1672, 1621, 0, 0
1.289, 1621, 1605, 0, 0
1.328, 1605, 1699, 0, 0
1.282, 1699, 1630, 0, 0
1.57, 1630, 1642, 0, 0
1.342, 1642, 1682, 0, 0
1.406, 1682, 1563, 0, 0
1.441, 1563, 1667, 0, 0
1.336, 1667, 1675, 0, 0
1.462, 1675, 1609, 0, 0
1.387, 1609, 1666, 0, 0
1.312, 1666, 1612, 0, 0
1.297, 1612, 1636, 0, 0
1.311, 1636, 1641, 0, 0
1.318, 1641, 1662, 0, 0
1.293, 1662, 1589, 0, 0
1.282, 1589, 1677, 0, 0
1.216, 1677, 1618, 0, 0
1.204, 1618, 1648, 0, 0
1.208, 1648, 1627, 0, 0
1.374, 1627, 1626, 0, 0
1.302, 1626, 1667, 0, 0
1.263, 1667, 1591, 0, 0
1.272, 1591, 1678, 0, 0
1.266, 1678, 1581, 0, 0
1.23, 1581, 1674, 0, 0
1.216, 1674, 1625, 0, 0
1.243, 1625, 1629, 0, 0
1.404, 1629, 1649, 0, 0
1.299, 1649, 1664, 0, 0
1.273, 1664, 1613, 0, 0
1.266, 1613, 1662, 0, 0
1.239, 1662, 1607, 0, 0
1.224, 1607, 1665, 0, 0
1.206, 1665, 1573, 0, 0
1.245, 1573, 1700, 0, 0
1.269, 1700, 1620, 0, 0
1.202, 1620, 1601, 0, 0
1.265, 1601, 1681, 0, 0
1.259, 1681, 1611, 0, 0
1.287, 1611, 1643, 0, 0
1.265, 1643, 1682, 0, 0
1.232, 1682, 1571, 0, 0
1.223, 1571, 1656, 0, 0
1.257, 1656, 1621, 0, 0
1.191, 1621, 1604, 0, 0
1.231, 1604, 1713, 0, 0
1.256, 1713, 1592, 0, 0
1.291, 1592, 1633, 0, 0
1.246, 1633, 1642, 0, 0
1.238, 1642, 1620, 0, 0
1.249, 1620, 1677, 0, 0
1.259, 1677, 1608, 0, 0
1.247, 1608, 1682, 0, 0
1.361, 1682, 1580, 0, 0
1.292, 1580, 1695, 0, 0
1.29, 1695, 1620, 0, 0
1.269, 1620, 1626, 0, 0
1.24, 1626, 1652, 0, 0
1.235, 1652, 1636, 0, 0
1.299, 1636, 1661, 0, 0
1.278, 1661, 1607, 0, 0
1.25, 1607, 1679, 0, 0
1.241, 1679, 1604, 0, 0
1.234, 1604, 1699, 0, 0
1.228, 1699, 1596, 0, 0
1.201, 1596, 1662, 0, 0
1.212, 1662, 1637, 0, 0
1.258, 1637, 1635, 0, 0
1.486, 1635, 1611, 0, 0
1.282, 1611, 1662, 0, 0
1.274, 1662, 1624, 0, 0
1.277, 1624, 1656, 0, 0
1.252, 1656, 1618, 0, 0
1.274, 1618, 1706, 0, 0
1.259, 1706, 1569, 0, 0
1.203, 1569, 1678, 0, 0
1.229, 1678, 1652, 0, 0
1.195, 1652, 1605, 0, 0
1.206, 1605, 1672, 0, 0
1.565, 1672, 1621, 0, 0
1.252, 1621, 1605, 0, 0
1.284, 1605, 1699, 0, 0
1.294, 1699, 1630, 0, 0
1.219, 1630, 1642, 0, 0
1.227, 1642, 1682, 0, 0
1.211, 1682, 1563, 0, 0
1.218, 1563, 1667, 0, 0
1.248, 1667, 1675, 0, 0
1.227, 1675, 1609, 0, 0
1.21, 1609, 1666, 0, 0
1.252, 1666, 1612, 0, 0
1.365, 1612, 1636, 0, 0
1.25, 1636, 1641, 0, 0
1.301, 1641, 1662, 0, 0
1.255, 1662, 1589, 0, 0
1.278, 1589, 1677, 0, 0
1.277, 1677, 1618, 0, 0
1.255, 1618, 1648, 0, 0
1.243, 1648, 1627, 0, 0
1.234, 1627, 1626, 0, 0
1.289, 1626, 1667, 0, 0
1.229, 1667, 1591, 0, 0
1.24, 1591, 1678, 0, 0
1.23, 1678, 1581, 0, 0
1.232, 1581, 1674, 0, 0
1.275, 1674, 1625, 0, 0
1.207, 1625, 1629, 0, 0
1.239, 1629, 1649, 0, 0
1.255, 1649, 1664, 0, 0
1.238, 1664, 1613, 0, 0
1.208, 1613, 1662, 0, 0
1.221, 1662, 1607, 0, 0
1.207, 1607, 1665, 0, 0
1.241, 1665, 1573, 0, 0
1.273, 1573, 1700, 0, 0
1.254, 1700, 1620, 0, 0
1.294, 1620, 1601, 0, 0
1.389, 1601, 1681, 0, 0
1.313, 1681, 1611, 0, 0
1.296, 1611, 1643, 0, 0
1.282, 1643, 1682, 0, 0
1.256, 1682, 1571, 0, 0
1.212, 1571, 1656, 0, 0
1.205, 1656, 1621, 0, 0
1.253, 1621, 1604, 0, 0
1.25, 1604, 1713, 0, 0
1.252, 1713, 1592, 0, 0
1.218, 1592, 1633, 0, 0
1.235, 1633, 1642, 0, 0
1.246, 1642, 1620, 0, 0
1.246, 1620, 1677, 0, 0
1.258, 1677, 1608, 0, 0
1.242, 1608, 1682, 0, 0
1.205, 1682, 1580, 0, 0
1.213, 1580, 1695, 0, 0
1.222, 1695, 1620, 0, 0
1.24, 1620, 1626, 0, 0
1.225, 1626, 1652, 0, 0
1.286, 1652, 1636, 0, 0
1.249, 1636, 1661, 0, 0
1.233, 1661, 1607, 0, 0
1.244, 1607, 1679, 0, 0
1.232, 1679, 1604, 0, 0
1.235, 1604, 1699, 0, 0
1.265, 1699, 1596, 0, 0
1.208, 1596, 1662, 0, 0
1.231, 1662, 1637, 0, 0
1.205, 1637, 1635, 0, 0
1.215, 1635, 1611, 0, 0
1.209, 1611, 1662, 0, 0
1.244, 1662, 1624, 0, 0
1.207, 1624, 1656, 0, 0
1.255, 1656, 1618, 0, 0
1.228, 1618, 1706, 0, 0
1.256, 1706, 1569, 0, 0
1.2, 1569, 1678, 0, 0
1.398, 1678, 1652, 0, 0
1.261, 1652, 1605, 0, 0
1.275, 1605, 1672, 0, 0
1.279, 1672, 1621, 0, 0
1.241, 1621, 1605, 0, 0
1.555, 1605, 1699, 0, 0
1.294, 1699, 1630, 0, 0
1.274, 1630, 1642, 0, 0
1.248, 1642, 1682, 0, 0
1.219, 1682, 1563, 0, 0
1.194, 1563, 1667, 0, 0
1.271, 1667, 1675, 0, 0
1.257, 1675, 1609, 0, 0
1.235, 1609, 1666, 0, 0
1.238, 1666, 1612, 0, 0
1.226, 1612, 1636, 0, 0
1.215, 1636, 1641, 0, 0
1.215, 1641, 1662, 0, 0
1.213, 1662, 1589, 0, 0
1.236, 1589, 1677, 0, 0
1.272, 1677, 1618, 0, 0
1.259, 1618, 1648, 0, 0
1.272, 1648, 1627, 0, 0
1.271, 1627, 1626, 0, 0
1.215, 1626, 1667, 0, 0
1.197, 1667, 1591, 0, 0
1.243, 1591, 1678, 0, 0
1.348, 1678, 1581, 0, 0
1.269, 1581, 1674, 0, 0
1.283, 1674, 1625, 0, 0
1.244, 1625, 1629, 0, 0
1.24, 1629, 1649, 0, 0
1.221, 1649, 1664, 0, 0
1.209, 1664, 1613, 0, 0
1.463, 1613, 1662, 0, 0
1.364, 1662, 1607, 0, 0
1.272, 1607, 1665, 0, 0
1.251, 1665, 1573, 0, 0
1.238, 1573, 1700, 0, 0
1.26, 1700, 1620, 0, 0
1.203, 1620, 1601, 0, 0
1.211, 1601, 1681, 0, 0
1.245, 1681, 1611, 0, 0
1.269, 1611, 1643, 0, 0
1.248, 1643, 1682, 0, 0
1.231, 1682, 1571, 0, 0
1.227, 1571, 1656, 0, 0
1.223, 1656, 1621, 0, 0
1.204, 1621, 1604, 0, 0
1.261, 1604, 1713, 0, 0
1.261, 1713, 1592, 0, 0
1.214, 1592, 1633, 0, 0
1.235, 1633, 1642, 0, 0
1.34, 1642, 1620, 0, 0
1.313, 1620, 1677, 0, 0
1.355, 1677, 1608, 0, 0
1.274, 1608, 1682, 0, 0
1.263, 1682, 1580, 0, 0
1.279, 1580, 1695, 0, 0
1.294, 1695, 1620, 0, 0
1.277, 1620, 1626, 0, 0
1.244, 1626, 1652, 0, 0
1.268, 1652, 1636, 0, 0
1.25, 1636, 1661, 0, 0
1.219, 1661, 1607, 0, 0
1.411, 1607, 1679, 0, 0
1.279, 1679, 1604, 0, 0
1.288, 1604, 1699, 0, 0
1.27, 1699, 1596, 0, 0
1.235, 1596, 1662, 0, 0
1.232, 1662, 1637, 0, 0
1.202, 1637, 1635, 0, 0
1.265, 1635, 1611, 0, 0
1.252, 1611, 1662, 0, 0
1.238, 1662, 1624, 0, 0
1.237, 1624, 1656, 0, 0
1.229, 1656, 1618, 0, 0
1.26, 1618, 1706, 0, 0
1.203, 1706, 1569, 0, 0
1.254, 1569, 1678, 0, 0
1.264, 1678, 1652, 0, 0
1.264, 1652, 1605, 0, 0
1.251, 1605, 1672, 0, 0
1.233, 1672, 1621, 0, 0
1.208, 1621, 1605, 0, 0
1.223, 1605, 1699, 0, 0
1.245, 1699, 1630, 0, 0
1.222, 1630, 1642, 0, 0
1.248, 1642, 1682, 0, 0
1.248, 1682, 1563, 0, 0
1.193, 1563, 1667, 0, 0
1.433, 1667, 1675, 0, 0
1.271, 1675, 1609, 0, 0
1.31, 1609, 1666, 0, 0
1.309, 1666, 1612, 0, 0
1.248, 1612, 1636, 0, 0
1.24, 1636, 1641, 0, 0
1.283, 1641, 1662, 0, 0
1.235, 1662, 1589, 0, 0
1.208, 1589, 1677, 0, 0
1.213, 1677, 1618, 0, 0
1.201, 1618, 1648, 0, 0
1.557, 1648, 1627, 0, 0
1.265, 1627, 1626, 0, 0
1.283, 1626, 1667, 0, 0
1.265, 1667, 1591, 0, 0
1.248, 1591, 1678, 0, 0
1.228, 1678, 1581, 0, 0
1.198, 1581, 1674, 0, 0
1.23, 1674, 1625, 0, 0
1.196, 1625, 1629, 0, 0
1.204, 1629, 1649, 0, 0
1.289, 1649, 1664, 0, 0
1.239, 1664, 1613, 0, 0
1.243, 1613, 1662, 0, 0
1.231, 1662, 1607, 0, 0
1.206, 1607, 1665, 0, 0
1.274, 1665, 1573, 0, 0
1.269, 1573, 1700, 0, 0
1.29, 1700, 1620, 0, 0
1.266, 1620, 1601, 0, 0
1.27, 1601, 1681, 0, 0
1.23, 1681, 1611, 0, 0
1.196, 1611, 1643, 0, 0
1.323, 1643, 1682, 0, 0
1.306, 1682, 1571, 0, 0
1.259, 1571, 1656, 0, 0
1.277, 1656, 1621, 0, 0
1.227, 1621, 1604, 0, 0
1.327, 1604, 1713, 0, 0
1.298, 1713, 1592, 0, 0
1.34, 1592, 1633, 0, 0
1.278, 1633, 1642, 0, 0
1.267, 1642, 1620, 0, 0
1.282, 1620, 1677, 0, 0
1.288, 1677, 1608, 0, 0
1.335, 1608, 1682, 0, 0
1.277, 1682, 1580, 0, 0
1.277, 1580, 1695, 0, 0
1.291, 1695, 1620, 0, 0
1.238, 1620, 1626, 0, 0
1.238, 1626, 1652, 0, 0
1.208, 1652, 1636, 0, 0
1.266, 1636, 1661, 0, 0
1.201, 1661, 1607, 0, 0
1.224, 1607, 1679, 0, 0
1.262, 1679, 1604, 0, 0
1.251, 1604, 1699, 0, 0
1.245, 1699, 1596, 0, 0
1.287, 1596, 1662, 0, 0
1.256, 1662, 1637, 0, 0
1.271, 1637, 1635, 0, 0
1.23, 1635, 1611, 0, 0
1.21, 1611, 1662, 0, 0
1.556, 1662, 1624, 0, 0
1.328, 1624, 1656, 0, 0
1.274, 1656, 1618, 0, 0
1.294, 1618, 1706, 0, 0
1.313, 1706, 1569, 0, 0
1.23, 1569, 1678, 0, 0
1.259, 1678, 1652, 0, 0
1.261, 1652, 1605, 0, 0
1.269, 1605, 1672, 0, 0
1.246, 1672, 1621, 0, 0
1.238, 1621, 1605, 0, 0
1.238, 1605, 1699, 0, 0
1.293, 1699, 1630, 0, 0
1.236, 1630, 1642, 0, 0
1.261, 1642, 1682, 0, 0
1.233, 1682, 1563, 0, 0
1.194, 1563, 1667, 0, 0
1.255, 1667, 1675, 0, 0
1.23, 1675, 1609, 0, 0
1.208, 1609, 1666, 0, 0
1.255, 1666, 1612, 0, 0
1.22, 1612, 1636, 0, 0
1.301, 1636, 1641, 0, 0
1.25, 1641, 1662, 0, 0
1.23, 1662, 1589, 0, 0
1.242, 1589, 1677, 0, 0
1.215, 1677, 1618, 0, 0
1.221, 1618, 1648, 0, 0
1.28, 1648, 1627, 0, 0
1.233, 1627, 1626, 0, 0
1.248, 1626, 1667, 0, 0
1.216, 1667, 1591, 0, 0
1.206, 1591, 1678, 0, 0
1.199, 1678, 1581, 0, 0
1.245, 1581, 1674, 0, 0
1.212, 1674, 1625, 0, 0
1.269, 1625, 1629, 0, 0
1.274, 1629, 1649, 0, 0
1.254, 1649, 1664, 0, 0
1.216, 1664, 1613, 0, 0
1.38, 1613, 1662, 0, 0
1.271, 1662, 1607, 0, 0
1.272, 1607, 1665, 0, 0
1.272, 1665, 1573, 0, 0
1.517, 1573, 1700, 0, 0
1.406, 1700, 1620, 0, 0
1.282, 1620, 1601, 0, 0
1.318, 1601, 1681, 0, 0
1.264, 1681, 1611, 0, 0
1.26, 1611, 1643, 0, 0
1.229, 1643, 1682, 0, 0
1.289, 1682, 1571, 0, 0
1.243, 1571, 1656, 0, 0
1.239, 1656, 1621, 0, 0
1.201, 1621, 1604, 0, 0
1.23, 1604, 1713, 0, 0
1.219, 1713, 1592, 0, 0
1.189, 1592, 1633, 0, 0
1.206, 1633, 1642, 0, 0
1.254, 1642, 1620, 0, 0
1.298, 1620, 1677, 0, 0
1.259, 1677, 1608, 0, 0
1.26, 1608, 1682, 0, 0
1.227, 1682, 1580, 0, 0
1.209, 1580, 1695, 0, 0
1.221, 1695, 1620, 0, 0
1.384, 1620, 1626, 0, 0
1.303, 1626, 1652, 0, 0
1.28, 1652, 1636, 0, 0
1.284, 1636, 1661, 0, 0
1.201, 1661, 1607, 0, 0
1.301, 1607, 1679, 0, 0
1.43, 1679, 1604, 0, 0
1.302, 1604, 1699, 0, 0
1.277, 1699, 1596, 0, 0
1.269, 1596, 1662, 0, 0
1.282, 1662, 1637, 0, 0
1.232, 1637, 1635, 0, 0
1.211, 1635, 1611, 0, 0
1.208, 1611, 1662, 0, 0
1.211, 1662, 1624, 0, 0
1.41, 1624, 1656, 0, 0
1.305, 1656, 1618, 0, 0
1.294, 1618, 1706, 0, 0
1.267, 1706, 1569, 0, 0
1.271, 1569, 1678, 0, 0
1.262, 1678, 1652, 0, 0
1.245, 1652, 1605, 0, 0
1.218, 1605, 1672, 0, 0
1.256, 1672, 1621, 0, 0
1.226, 1621, 1605, 0, 0
1.252, 1605, 1699, 0, 0
1.264, 1699, 1630, 0, 0
1.207, 1630, 1642, 0, 0
1.247, 1642, 1682, 0, 0
1.195, 1682, 1563, 0, 0
1.206, 1563, 1667, 0, 0
1.799, 1667, 1675, 0, 0
1.311, 1675, 1609, 0, 0
1.311, 1609, 1666, 0, 0
1.257, 1666, 1612, 0, 0
1.196, 1612, 1636, 0, 0
1.224, 1636, 1641, 0, 0
1.242, 1641, 1662, 0, 0
1.367, 1662, 1589, 0, 0
1.313, 1589, 1677, 0, 0
1.28, 1677, 1618, 0, 0
1.276, 1618, 1648, 0, 0
1.239, 1648, 1627, 0, 0
1.223, 1627, 1626, 0, 0
1.213, 1626, 1667, 0, 0
1.231, 1667, 1591, 0, 0
1.251, 1591, 1678, 0, 0
1.204, 1678, 1581, 0, 0
1.201, 1581, 1674, 0, 0
1.215, 1674, 1625, 0, 0
1.196, 1625, 1629, 0, 0
1.205, 1629, 1649, 0, 0
1.555, 1649, 1664, 0, 0
1.272, 1664, 1613, 0, 0
1.308, 1613, 1662, 0, 0
1.275, 1662, 1607, 0, 0
1.228, 1607, 1665, 0, 0
1.19, 1665, 1573, 0, 0
1.207, 1573, 1700, 0, 0
1.219, 1700, 1620, 0, 0
1.207, 1620, 1601, 0, 0
1.211, 1601, 1681, 0, 0
1.285, 1681, 1611, 0, 0
1.232, 1611, 1643, 0, 0
1.443, 1643, 1682, 0, 0
